date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-06-02	29.8900	31.9100		1875900	32.3224	32.3224	True
2026-06-03	31.0600	30.4400	-4.6067	2277000	30.0228	31.3544	True
2026-06-04	30.4000	29.6700	-2.5296	2224100	31.1050	31.2548	True
2026-06-05	29.3500	29.1400	-1.7863	1410900	28.7081	30.7328	True
2026-06-08	29.8400	28.9900	-0.5148	989400	29.7212	30.6094	True
2026-06-09	29.2700	27.6800	-4.5188	1865300	28.4893	30.2036	True
2026-06-10	27.4000	27.6200	-0.2168	1348200	27.3807	29.8856	True
2026-06-11	28.9300	33.7200	22.0854	2913100	32.0802	30.3077	True
2026-06-12	33.3900	27.6900	-17.8826	3028900	28.4225	29.9576	True
2026-06-15	27.9300	30.3150	9.4800	1408006	29.0088	29.8795	True
