date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-05-27	34.7400	35.1100		1973700	35.1914	35.1914	True
2026-05-28	35.0000	31.9900	-8.8864	2689200	32.8109	33.7933	True
2026-05-29	31.5700	32.6400	2.0319	3416600	30.4965	32.7049	True
2026-06-01	32.2500	29.7800	-8.7623	1301700	30.1127	32.2930	True
2026-06-02	29.8900	31.9100	7.1525	1875900	32.3224	32.2985	True
2026-06-03	31.0600	30.4400	-4.6067	2277000	30.0228	32.0261	True
2026-06-04	30.4000	29.6700	-2.5296	2224100	31.1050	31.8795	True
2026-06-05	29.3500	29.1400	-1.7863	1410900	28.7081	31.5842	True
2026-06-08	29.8400	28.9900	-0.5148	989400	29.7212	31.4736	True
2026-06-09	29.2700	28.0250	-3.3287	1178788	28.8630	31.2861	True
