date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-06-17	32.5700	30.3000		1578100	32.1514	32.1514	True
2026-06-18	31.5000	30.8000	1.6502	4190000	28.7899	30.3677	True
2026-06-22	30.4900	28.9600	-5.9740	1443400	28.4820	29.8016	True
2026-06-23	27.5300	28.5600	-1.3812	979000	28.0248	29.5032	True
2026-06-24	28.5600	24.5400	-14.0756	1836100	25.8472	28.6410	True
2026-06-25	25.0100	24.3900	-0.6112	1047500	24.5157	28.1157	True
2026-06-26	23.7900	26.2600	7.6671	1601500	25.6224	27.8525	True
2026-06-29	27.0000	24.1100	-8.1874	1444900	25.2153	27.5537	True
2026-06-30	24.0000	24.6200	2.1153	1211100	24.6733	27.2951	True
2026-07-01	25.1400	25.5400	3.7368	663810	25.4731	27.1906	True
