timestamp_et	close	running_vwap	volume
2026-08-04T09:30:00-04:00	14.9900	14.9600	13874
2026-08-04T09:32:00-04:00	14.8200	14.9833	47885
2026-08-04T09:33:00-04:00	15.0000	14.9783	16911
2026-08-04T09:34:00-04:00	15.0700	14.9803	2711
2026-08-04T09:35:00-04:00	14.9700	14.9820	4092
2026-08-04T09:36:00-04:00	14.9800	14.9829	3631
2026-08-04T09:37:00-04:00	14.9900	14.9845	6672
2026-08-04T09:38:00-04:00	14.9200	14.9830	4904
2026-08-04T09:39:00-04:00	14.8800	14.9817	1238
2026-08-04T09:40:00-04:00	14.9052	14.9769	10608
2026-08-04T09:41:00-04:00	14.8800	14.9751	2648
2026-08-04T09:42:00-04:00	14.9487	14.9738	3861
2026-08-04T09:43:00-04:00	14.8900	14.9733	845
2026-08-04T09:44:00-04:00	14.8300	14.9695	3812
2026-08-04T09:45:00-04:00	14.7400	14.9605	5798
2026-08-04T09:46:00-04:00	14.6900	14.9555	2596
2026-08-04T09:47:00-04:00	14.7250	14.9474	4724
2026-08-04T09:48:00-04:00	14.6300	14.9443	1528
2026-08-04T09:49:00-04:00	14.6100	14.9302	6697
2026-08-04T09:50:00-04:00	14.6600	14.9255	2510
2026-08-04T09:51:00-04:00	14.7500	14.9157	8116
2026-08-04T09:52:00-04:00	14.6700	14.9054	7842
2026-08-04T09:53:00-04:00	14.6500	14.9044	679
2026-08-04T09:54:00-04:00	14.6500	14.8973	5386
2026-08-04T09:55:00-04:00	14.7000	14.8851	10223
2026-08-04T09:56:00-04:00	14.6600	14.8848	259
2026-08-04T09:57:00-04:00	14.6450	14.8751	7891
2026-08-04T09:58:00-04:00	14.6200	14.8740	896
2026-08-04T09:59:00-04:00	14.7600	14.8724	2128
2026-08-04T10:00:00-04:00	14.6900	14.8717	777
2026-08-04T10:01:00-04:00	14.6500	14.8694	2259
2026-08-04T10:02:00-04:00	14.6500	14.8678	1481
2026-08-04T10:03:00-04:00	14.7400	14.8621	7703
2026-08-04T10:04:00-04:00	14.7700	14.8614	1555
2026-08-04T10:05:00-04:00	14.8850	14.8611	4340
2026-08-04T10:06:00-04:00	14.8550	14.8610	2473
2026-08-04T10:07:00-04:00	14.8550	14.8609	1799
2026-08-04T10:08:00-04:00	14.7800	14.8600	2684
2026-08-04T10:09:00-04:00	14.7650	14.8596	877
2026-08-04T10:10:00-04:00	14.7500	14.8587	2120
2026-08-04T10:11:00-04:00	14.7300	14.8493	22121
2026-08-04T10:12:00-04:00	14.8500	14.8492	1074
2026-08-04T10:13:00-04:00	14.8000	14.8488	2856
2026-08-04T10:14:00-04:00	14.8650	14.8488	2865
2026-08-04T10:15:00-04:00	14.8500	14.8488	1074
2026-08-04T10:16:00-04:00	14.8550	14.8491	4797
2026-08-04T10:17:00-04:00	14.7900	14.8486	3925
2026-08-04T10:18:00-04:00	14.7600	14.8477	3212
2026-08-04T10:19:00-04:00	14.8500	14.8471	5978
2026-08-04T10:20:00-04:00	14.8300	14.8471	2281
2026-08-04T10:21:00-04:00	14.8300	14.8471	469
2026-08-04T10:22:00-04:00	14.8300	14.8470	1288
2026-08-04T10:23:00-04:00	14.8450	14.8468	2868
2026-08-04T10:24:00-04:00	14.9050	14.8471	2461
2026-08-04T10:25:00-04:00	14.9100	14.8475	1973
2026-08-04T10:26:00-04:00	14.9450	14.8480	1393
2026-08-04T10:27:00-04:00	14.9550	14.8501	5428
2026-08-04T10:28:00-04:00	14.9500	14.8502	341
2026-08-04T10:29:00-04:00	14.9900	14.8577	16203
2026-08-04T10:30:00-04:00	15.0300	14.8633	11881
2026-08-04T10:31:00-04:00	14.9300	14.8665	10566
2026-08-04T10:32:00-04:00	14.9000	14.8667	1543
2026-08-04T10:33:00-04:00	14.9000	14.8677	6605
2026-08-04T10:34:00-04:00	14.9050	14.8677	510
2026-08-04T10:35:00-04:00	14.8850	14.8678	1586
2026-08-04T10:36:00-04:00	14.8600	14.8679	3763
2026-08-04T10:37:00-04:00	14.9500	14.8701	14643
2026-08-04T10:38:00-04:00	14.9600	14.8706	1980
2026-08-04T10:39:00-04:00	15.0700	14.8870	39518
2026-08-04T10:40:00-04:00	15.0500	14.8925	12816
2026-08-04T10:41:00-04:00	14.9700	14.8945	7856
2026-08-04T10:42:00-04:00	14.9800	14.8961	7192
2026-08-04T10:43:00-04:00	14.9700	14.8963	1075
2026-08-04T10:45:00-04:00	14.9999	14.8967	2194
2026-08-04T10:46:00-04:00	14.9750	14.8973	2891
2026-08-04T10:47:00-04:00	14.9600	14.8977	3175
2026-08-04T10:48:00-04:00	14.9100	14.8982	5735
2026-08-04T10:49:00-04:00	14.8800	14.8981	2508
2026-08-04T10:50:00-04:00	14.9400	14.8985	4243
2026-08-04T10:51:00-04:00	14.9100	14.8987	3803
2026-08-04T10:53:00-04:00	14.8500	14.8985	3304
2026-08-04T10:54:00-04:00	14.8100	14.8981	1732
2026-08-04T10:55:00-04:00	14.7800	14.8978	1178
2026-08-04T10:56:00-04:00	14.7950	14.8977	628
2026-08-04T10:57:00-04:00	14.7900	14.8974	1298
2026-08-04T10:58:00-04:00	14.7193	14.8964	2838
2026-08-04T10:59:00-04:00	14.7352	14.8945	5181
2026-08-04T11:00:00-04:00	14.7600	14.8914	9343
