date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-05-14	28.4700	28.9400		4168500	27.9269	27.9269	True
2026-05-15	27.0700	24.0200	-17.0007	4617200	24.1601	25.8967	True
2026-05-18	25.2600	25.9300	7.9517	2289500	25.5176	25.8173	True
2026-05-19	25.9200	25.6800	-0.9641	1215100	25.2412	25.7647	True
2026-05-20	25.6500	25.8500	0.6620	1123600	25.8512	25.7710	True
2026-05-21	25.7500	28.4500	10.0580	1585700	27.6450	25.9701	True
2026-05-22	28.5600	29.0300	2.0387	1372800	28.7852	26.2050	True
2026-05-26	31.6200	33.1800	14.2956	3174400	33.7011	27.4356	True
2026-05-27	34.7400	35.1100	5.8168	1973700	35.1914	28.1324	True
2026-05-28	35.0000	33.0450	-5.8815	1998302	33.0086	28.5707	True
