timestamp_et	close	running_vwap	volume
2026-05-04T09:30:00-04:00	32.1780	32.1310	35226
2026-05-04T09:31:00-04:00	32.4350	32.1370	830
2026-05-04T09:32:00-04:00	32.5700	32.1529	1269
2026-05-04T09:33:00-04:00	33.0000	32.3074	11105
2026-05-04T09:34:00-04:00	33.4100	32.4159	6564
2026-05-04T09:35:00-04:00	32.9700	32.5512	13003
2026-05-04T09:36:00-04:00	33.2800	32.6496	16540
2026-05-04T09:37:00-04:00	33.0200	32.6807	6110
2026-05-04T09:38:00-04:00	32.7050	32.6880	4797
2026-05-04T09:39:00-04:00	32.7000	32.6913	4509
2026-05-04T09:40:00-04:00	32.6200	32.6847	6722
2026-05-04T09:41:00-04:00	32.5800	32.6794	2986
2026-05-04T09:42:00-04:00	32.3100	32.6747	1678
2026-05-04T09:43:00-04:00	32.2950	32.6679	2029
2026-05-04T09:44:00-04:00	31.9550	32.6432	5096
2026-05-04T09:45:00-04:00	32.0300	32.6204	4051
2026-05-04T09:46:00-04:00	31.9850	32.6145	1238
2026-05-04T09:47:00-04:00	32.1750	32.6052	2879
2026-05-04T09:48:00-04:00	31.9500	32.5539	12326
2026-05-04T09:49:00-04:00	31.5000	32.5103	7023
2026-05-04T09:50:00-04:00	31.6100	32.4972	2166
2026-05-04T09:51:00-04:00	31.8300	32.4923	991
2026-05-04T09:52:00-04:00	31.8250	32.4875	1068
2026-05-04T09:53:00-04:00	31.7901	32.4795	1874
2026-05-04T09:54:00-04:00	31.7500	32.4673	2610
2026-05-04T09:55:00-04:00	32.0100	32.4635	1138
2026-05-04T09:56:00-04:00	32.1900	32.4575	2770
2026-05-04T09:57:00-04:00	32.1150	32.4559	803
2026-05-04T09:58:00-04:00	31.6600	32.4366	4910
2026-05-04T09:59:00-04:00	31.3200	32.3913	7554
2026-05-04T10:00:00-04:00	31.5500	32.3872	782
2026-05-04T10:01:00-04:00	31.6800	32.3657	4928
2026-05-04T10:02:00-04:00	31.6800	32.3641	441
2026-05-04T10:03:00-04:00	31.4100	32.3569	1470
2026-05-04T10:04:00-04:00	31.4086	32.3346	4480
2026-05-04T10:05:00-04:00	31.3700	32.3340	131
2026-05-04T10:06:00-04:00	31.2074	32.1993	27001
2026-05-04T10:07:00-04:00	31.0900	32.1815	3613
2026-05-04T10:08:00-04:00	31.0500	32.1599	4289
2026-05-04T10:09:00-04:00	31.0300	32.1472	2576
2026-05-04T10:10:00-04:00	31.0850	32.1238	4984
2026-05-04T10:11:00-04:00	31.1500	32.1138	2400
2026-05-04T10:12:00-04:00	31.2100	32.1050	2259
2026-05-04T10:13:00-04:00	31.2400	32.0923	3421
2026-05-04T10:14:00-04:00	31.3600	32.0845	2347
2026-05-04T10:15:00-04:00	31.1950	32.0818	744
2026-05-04T10:16:00-04:00	31.2500	32.0727	2599
2026-05-04T10:17:00-04:00	31.1200	32.0649	2075
2026-05-04T10:18:00-04:00	31.0750	32.0633	382
2026-05-04T10:19:00-04:00	31.1500	32.0522	2907
2026-05-04T10:20:00-04:00	31.1700	32.0483	1136
2026-05-04T10:21:00-04:00	31.2050	32.0429	1685
2026-05-04T10:22:00-04:00	31.4600	32.0383	1851
2026-05-04T10:23:00-04:00	31.3500	32.0349	1264
2026-05-04T10:24:00-04:00	31.4400	32.0318	1287
2026-05-04T10:25:00-04:00	31.3850	32.0256	2218
2026-05-04T10:26:00-04:00	31.3750	32.0177	3198
2026-05-04T10:27:00-04:00	31.4900	32.0095	3779
2026-05-04T10:28:00-04:00	31.4700	32.0026	3411
2026-05-04T10:29:00-04:00	31.3600	31.9972	2295
2026-05-04T10:30:00-04:00	31.4699	31.9967	225
2026-05-04T10:31:00-04:00	31.3550	31.9930	1551
2026-05-04T10:32:00-04:00	31.3400	31.9760	7084
2026-05-04T10:33:00-04:00	31.7050	31.9734	1945
2026-05-04T10:34:00-04:00	31.9000	31.9702	10425
2026-05-04T10:35:00-04:00	31.8850	31.9680	6026
2026-05-04T10:36:00-04:00	31.7200	31.9569	17927
2026-05-04T10:37:00-04:00	31.8150	31.9566	681
2026-05-04T10:40:00-04:00	31.8000	31.9564	470
2026-05-04T10:41:00-04:00	31.8100	31.9560	838
2026-05-04T10:42:00-04:00	31.8000	31.9545	3889
2026-05-04T10:43:00-04:00	31.4570	31.9503	3256
2026-05-04T10:44:00-04:00	31.5900	31.9499	319
2026-05-04T10:45:00-04:00	31.5685	31.9496	244
2026-05-04T10:46:00-04:00	31.3500	31.9470	1406
2026-05-04T10:47:00-04:00	31.3600	31.9457	713
2026-05-04T10:48:00-04:00	31.3550	31.9452	237
2026-05-04T10:49:00-04:00	31.3500	31.9388	3682
2026-05-04T10:50:00-04:00	31.4000	31.9311	4474
2026-05-04T10:51:00-04:00	31.4000	31.9303	477
2026-05-04T10:52:00-04:00	31.4790	31.9299	334
2026-05-04T10:53:00-04:00	31.5900	31.9289	812
2026-05-04T10:54:00-04:00	31.4950	31.9286	307
2026-05-04T10:55:00-04:00	31.5600	31.9280	459
2026-05-04T10:56:00-04:00	31.4325	31.9253	2064
2026-05-04T10:57:00-04:00	31.4400	31.9233	1312
2026-05-04T10:58:00-04:00	31.3900	31.9198	2545
2026-05-04T10:59:00-04:00	31.4900	31.9193	353
2026-05-04T11:00:00-04:00	31.2600	31.9100	5083
2026-05-04T11:01:00-04:00	31.3400	31.8973	7352
2026-05-04T11:02:00-04:00	31.5000	31.8944	2178
2026-05-04T11:03:00-04:00	31.3900	31.8936	584
2026-05-04T11:04:00-04:00	31.6500	31.8929	844
2026-05-04T11:05:00-04:00	31.8600	31.8916	4107
2026-05-04T11:06:00-04:00	31.8234	31.8908	2852
2026-05-04T11:07:00-04:00	31.8400	31.8905	2408
2026-05-04T11:08:00-04:00	31.7400	31.8905	196
2026-05-04T11:09:00-04:00	31.5750	31.8885	2830
2026-05-04T11:10:00-04:00	31.5700	31.8875	1183
2026-05-04T11:12:00-04:00	31.7100	31.8863	2128
2026-05-04T11:13:00-04:00	31.5800	31.8858	704
2026-05-04T11:14:00-04:00	31.6900	31.8849	1528
2026-05-04T11:15:00-04:00	31.6000	31.8844	684
2026-05-04T11:16:00-04:00	31.6100	31.8839	849
2026-05-04T11:17:00-04:00	31.6300	31.8835	670
2026-05-04T11:18:00-04:00	31.5200	31.8800	4028
2026-05-04T11:19:00-04:00	31.4100	31.8775	2228
2026-05-04T11:20:00-04:00	31.4651	31.8713	5302
2026-05-04T11:21:00-04:00	31.3600	31.8696	1328
2026-05-04T11:22:00-04:00	31.3800	31.8628	5158
2026-05-04T11:23:00-04:00	31.2900	31.8518	8216
2026-05-04T11:24:00-04:00	31.2750	31.8493	1758
2026-05-04T11:25:00-04:00	31.2200	31.8479	924
2026-05-04T11:26:00-04:00	31.3900	31.8310	13196
2026-05-04T11:27:00-04:00	31.4600	31.8297	1414
2026-05-04T11:28:00-04:00	31.4750	31.8282	1880
2026-05-04T11:29:00-04:00	31.5450	31.8274	1079
2026-05-04T11:30:00-04:00	31.4750	31.8261	1537
2026-05-04T11:31:00-04:00	31.5157	31.8256	617
2026-05-04T11:32:00-04:00	31.4000	31.8244	1279
2026-05-04T11:33:00-04:00	31.3850	31.8233	1054
2026-05-04T11:34:00-04:00	31.3750	31.8229	372
2026-05-04T11:35:00-04:00	31.3000	31.8206	2162
2026-05-04T11:36:00-04:00	31.3675	31.8201	421
2026-05-04T11:37:00-04:00	31.4800	31.8187	1602
2026-05-04T11:38:00-04:00	31.5400	31.8184	476
2026-05-04T11:39:00-04:00	31.4950	31.8182	272
2026-05-04T11:40:00-04:00	31.2300	31.8133	4325
2026-05-04T11:41:00-04:00	31.3600	31.8125	798
2026-05-04T11:42:00-04:00	31.3200	31.8109	1304
2026-05-04T11:43:00-04:00	31.4800	31.8095	1966
2026-05-04T11:44:00-04:00	31.3486	31.8090	509
2026-05-04T11:45:00-04:00	31.4000	31.8085	549
2026-05-04T11:47:00-04:00	31.3950	31.8078	722
2026-05-04T11:49:00-04:00	31.2500	31.8059	1609
2026-05-04T11:50:00-04:00	31.2100	31.8043	1195
2026-05-04T11:51:00-04:00	31.1400	31.8041	156
2026-05-04T11:52:00-04:00	31.3730	31.8012	2611
2026-05-04T11:53:00-04:00	31.4150	31.8010	199
2026-05-04T11:54:00-04:00	31.4200	31.7990	2847
2026-05-04T11:55:00-04:00	31.5150	31.7972	2503
2026-05-04T11:56:00-04:00	31.3550	31.7952	2392
2026-05-04T11:58:00-04:00	31.4100	31.7932	2406
2026-05-04T11:59:00-04:00	31.4200	31.7895	4872
2026-05-04T12:00:00-04:00	31.4000	31.7892	288
2026-05-04T12:01:00-04:00	31.1000	31.7838	4381
2026-05-04T12:02:00-04:00	31.1800	31.7795	3151
2026-05-04T12:03:00-04:00	31.2000	31.7793	195
2026-05-04T12:04:00-04:00	31.1600	31.7754	3144
2026-05-04T12:05:00-04:00	31.2900	31.7696	5296
2026-05-04T12:07:00-04:00	31.2150	31.7670	2474
2026-05-04T12:08:00-04:00	31.1700	31.7602	5692
2026-05-04T12:09:00-04:00	31.2081	31.7594	751
2026-05-04T12:12:00-04:00	31.2950	31.7568	2623
2026-05-04T12:13:00-04:00	31.2200	31.7561	629
2026-05-04T12:15:00-04:00	31.2200	31.7554	605
2026-05-04T12:16:00-04:00	31.2150	31.7535	1795
2026-05-04T12:17:00-04:00	31.3250	31.7512	2402
2026-05-04T12:18:00-04:00	31.3300	31.7501	1284
2026-05-04T12:19:00-04:00	31.4700	31.7497	781
2026-05-04T12:20:00-04:00	31.4400	31.7495	325
2026-05-04T12:21:00-04:00	31.6450	31.7474	6200
2026-05-04T12:22:00-04:00	31.6000	31.7472	563
2026-05-04T12:23:00-04:00	31.6200	31.7471	649
2026-05-04T12:24:00-04:00	31.7000	31.7470	126
2026-05-04T12:25:00-04:00	31.8400	31.7475	5139
2026-05-04T12:26:00-04:00	31.8400	31.7477	2197
2026-05-04T12:27:00-04:00	31.6500	31.7476	1001
2026-05-04T12:29:00-04:00	31.8400	31.7478	1036
2026-05-04T12:30:00-04:00	32.0400	31.7502	5102
2026-05-04T12:31:00-04:00	32.0400	31.7505	643
2026-05-04T12:32:00-04:00	32.0350	31.7525	2758
2026-05-04T12:33:00-04:00	31.9000	31.7537	3549
2026-05-04T12:34:00-04:00	32.0000	31.7540	523
2026-05-04T12:35:00-04:00	32.0100	31.7556	3672
2026-05-04T12:36:00-04:00	32.0950	31.7598	7012
2026-05-04T12:37:00-04:00	32.1400	31.7599	258
2026-05-04T12:38:00-04:00	32.0100	31.7620	4176
2026-05-04T12:39:00-04:00	32.0150	31.7631	2708
2026-05-04T12:40:00-04:00	32.0275	31.7649	3418
2026-05-04T12:41:00-04:00	32.1300	31.7656	1018
2026-05-04T12:42:00-04:00	32.1733	31.7658	273
2026-05-04T12:44:00-04:00	32.1200	31.7665	1106
2026-05-04T12:45:00-04:00	32.2200	31.7676	1498
2026-05-04T12:46:00-04:00	32.1450	31.7684	1104
2026-05-04T12:47:00-04:00	32.0800	31.7710	4094
2026-05-04T12:48:00-04:00	32.0800	31.7712	329
2026-05-04T12:49:00-04:00	32.1000	31.7715	574
2026-05-04T12:50:00-04:00	32.0347	31.7717	366
2026-05-04T12:52:00-04:00	32.1000	31.7721	734
2026-05-04T12:53:00-04:00	31.9900	31.7732	2651
2026-05-04T12:54:00-04:00	31.9500	31.7740	2791
2026-05-04T12:55:00-04:00	31.9550	31.7741	289
2026-05-04T12:56:00-04:00	31.9900	31.7742	290
2026-05-04T12:57:00-04:00	31.9900	31.7743	307
2026-05-04T12:58:00-04:00	31.9350	31.7746	835
2026-05-04T12:59:00-04:00	32.0200	31.7749	753
2026-05-04T13:00:00-04:00	32.0350	31.7751	429
2026-05-04T13:01:00-04:00	32.0350	31.7752	164
2026-05-04T13:02:00-04:00	32.1450	31.7755	438
