date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-05-04	31.9500	32.0600		1146100	31.9632	31.9632	True
2026-05-05	32.8800	32.7100	2.0274	1770800	32.2892	32.1649	True
2026-05-06	33.6400	36.8700	12.7178	2117700	36.5731	34.0131	True
2026-05-07	36.2600	33.3800	-9.4657	1508500	34.2600	34.0743	True
2026-05-08	34.0600	34.7900	4.2241	1843000	34.7908	34.2414	True
2026-05-11	34.7800	35.8800	3.1331	4741800	33.9612	34.1351	True
2026-05-12	34.5600	31.9700	-10.8974	2883200	32.3044	33.7964	True
2026-05-13	32.5100	28.2400	-11.6672	4426900	29.6174	32.8794	True
2026-05-14	28.4700	28.9400	2.4788	4145800	27.9269	32.0546	True
2026-05-15	27.0700	23.6500	-18.2792	2757345	24.2505	31.2270	True
