date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-08-21	9.2600	9.3200		2434000	9.4969	9.4969	True
2026-08-24	9.2200	9.7600	4.7210	3257000	9.5547	9.5296	True
2026-08-25	10.0000	9.3200	-4.5082	2948300	9.3470	9.4674	True
2026-08-26	9.2000	9.1300	-2.0386	1967800	9.2471	9.4275	True
2026-08-27	9.2700	9.1900	0.6572	2048900	9.2183	9.3942	True
2026-08-28	9.1800	8.9700	-2.3939	2163800	9.1154	9.3568	True
2026-08-31	8.9500	9.0900	1.3378	1909300	9.0580	9.3230	True
2026-09-01	8.8500	8.8200	-2.9703	2508400	8.7924	9.2550	True
2026-09-02	8.7800	8.6700	-1.7007	2997800	8.6191	9.1672	True
2026-09-03	8.8400	8.4450	-2.5952	2305656	8.5213	9.1015	True
