date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-08-25	10.0000	9.3200		2948300	9.3470	9.3470	True
2026-08-26	9.2000	9.1300	-2.0386	1967800	9.2471	9.3077	True
2026-08-27	9.2700	9.1900	0.6572	2048900	9.2183	9.2816	True
2026-08-28	9.1800	8.9700	-2.3939	2163800	9.1154	9.2450	True
2026-08-31	8.9500	9.0900	1.3378	1909300	9.0580	9.2125	True
2026-09-01	8.8500	8.8200	-2.9703	2508400	8.7924	9.1351	True
2026-09-02	8.7800	8.6700	-1.7007	2997800	8.6191	9.0386	True
2026-09-03	8.8400	8.5100	-1.8454	2679500	8.5197	8.9665	True
2026-09-04	8.4600	8.9600	5.2879	2655300	8.7903	8.9447	True
2026-09-08	8.9400	9.0600	1.1161	2028764	8.9989	8.9497	True
