date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-06-11	28.9300	33.7200		2913100	32.0802	32.0802	True
2026-06-12	33.3900	27.6900	-17.8826	3036600	28.4225	30.0958	True
2026-06-15	27.9300	30.5000	10.1481	2120000	29.3776	29.9090	True
2026-06-16	29.7300	32.4900	6.5246	1869400	30.7156	30.0355	True
2026-06-17	32.5700	30.3000	-6.7405	1578100	32.1514	30.3376	True
2026-06-18	31.5000	30.8000	1.6502	4190000	28.7899	30.1225	True
2026-06-22	30.4900	28.9600	-5.9740	1443400	28.4820	29.9568	True
2026-06-23	27.5300	28.5600	-1.3812	979000	28.0248	29.8340	True
2026-06-24	28.5600	24.5400	-14.0756	1833700	25.8472	29.4168	True
2026-06-25	25.0100	24.7550	0.8761	533805	24.4492	29.2514	True
