date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-07-13	20.1200	19.1300		1116800	19.2859	19.2859	True
2026-07-14	19.4500	21.2600	11.1343	1565200	21.1422	20.3732	True
2026-07-15	21.1000	19.2700	-9.3603	782300	19.8426	20.2658	True
2026-07-16	19.0500	18.5300	-3.8402	1082900	18.0816	19.7293	True
2026-07-17	17.9700	17.9300	-3.2380	831800	18.2081	19.4955	True
2026-07-20	18.2500	17.4200	-2.8444	922200	17.4284	19.1944	True
2026-07-21	17.2200	17.9800	3.2147	1018500	17.9645	19.0218	True
2026-07-22	18.1100	17.7200	-1.4461	1240700	17.9511	18.9097	True
2026-07-23	17.4700	17.6200	-0.5643	850100	17.7067	18.8085	True
2026-07-24	17.9600	16.7000	-5.2213	331500	16.8919	18.7328	True
