date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-06-01	32.2500	29.7800		1301700	30.1127	30.1127	True
2026-06-02	29.8900	31.9100	7.1525	1875900	32.3224	31.4199	True
2026-06-03	31.0600	30.4400	-4.6067	2277000	30.0228	30.9998	True
2026-06-04	30.4000	29.6700	-2.5296	2224100	31.1050	31.0337	True
2026-06-05	29.3500	29.1400	-1.7863	1410900	28.7081	30.6334	True
2026-06-08	29.8400	28.9900	-0.5148	989400	29.7212	30.5381	True
2026-06-09	29.2700	27.6800	-4.5188	1865300	28.4893	30.1927	True
2026-06-10	27.4000	27.6200	-0.2168	1348200	27.3807	29.9100	True
2026-06-11	28.9300	33.7200	22.0854	2913100	32.0802	30.2904	True
2026-06-12	33.3900	27.6500	-18.0012	2648291	28.4770	30.0025	True
