timestamp_et	close	running_vwap	volume
2026-07-10T09:30:00-04:00	20.5400	20.6967	11239
2026-07-10T09:32:00-04:00	20.9800	20.6850	15589
2026-07-10T09:33:00-04:00	20.1200	20.6825	120
2026-07-10T09:34:00-04:00	20.1900	20.6667	1532
2026-07-10T09:35:00-04:00	20.2000	20.6559	623
2026-07-10T09:36:00-04:00	20.1300	20.6472	518
2026-07-10T09:37:00-04:00	20.1000	20.6409	354
2026-07-10T09:38:00-04:00	20.1000	20.6367	239
2026-07-10T09:39:00-04:00	20.2400	20.6261	892
2026-07-10T09:40:00-04:00	19.9050	20.4559	11240
2026-07-10T09:41:00-04:00	19.8550	20.3780	6082
2026-07-10T09:42:00-04:00	19.9300	20.3590	1849
2026-07-10T09:43:00-04:00	20.0300	20.3398	2521
2026-07-10T09:44:00-04:00	19.9609	20.3210	2581
2026-07-10T09:45:00-04:00	20.0000	20.3139	1250
2026-07-10T09:46:00-04:00	19.9857	20.3047	1593
2026-07-10T09:47:00-04:00	19.9700	20.2991	974
2026-07-10T09:48:00-04:00	19.9800	20.2903	1679
2026-07-10T09:49:00-04:00	20.1300	20.2739	5972
2026-07-10T09:50:00-04:00	19.9800	20.2652	2565
2026-07-10T09:51:00-04:00	19.9800	20.2599	1296
2026-07-10T09:52:00-04:00	20.0250	20.2578	617
2026-07-10T09:53:00-04:00	19.9400	20.2181	13381
2026-07-10T09:54:00-04:00	19.8800	20.2147	930
2026-07-10T09:55:00-04:00	20.1200	20.2001	7520
2026-07-10T09:58:00-04:00	20.1300	20.1961	4481
2026-07-10T09:59:00-04:00	20.0900	20.1954	1389
2026-07-10T10:00:00-04:00	19.6510	20.1689	6993
2026-07-10T10:01:00-04:00	19.7700	20.1479	5444
2026-07-10T10:02:00-04:00	19.8000	20.1116	12306
2026-07-10T10:03:00-04:00	19.7300	20.0950	5164
2026-07-10T10:04:00-04:00	19.6050	20.0679	7436
2026-07-10T10:05:00-04:00	19.6200	20.0604	2207
2026-07-10T10:06:00-04:00	19.7980	20.0379	10214
2026-07-10T10:07:00-04:00	19.7876	20.0332	2679
2026-07-10T10:08:00-04:00	19.7500	20.0285	2597
2026-07-10T10:09:00-04:00	19.6900	20.0241	2163
2026-07-10T10:10:00-04:00	19.6800	20.0229	523
2026-07-10T10:11:00-04:00	19.6500	20.0204	1076
2026-07-10T10:12:00-04:00	19.7300	20.0181	1158
2026-07-10T10:13:00-04:00	19.6600	20.0135	2065
2026-07-10T10:14:00-04:00	19.7026	20.0080	2623
2026-07-10T10:15:00-04:00	19.5700	19.9919	6338
2026-07-10T10:16:00-04:00	19.6600	19.9835	4051
2026-07-10T10:17:00-04:00	19.7000	19.9803	1875
2026-07-10T10:18:00-04:00	19.6250	19.9781	1188
2026-07-10T10:19:00-04:00	19.5900	19.9772	460
2026-07-10T10:20:00-04:00	19.6697	19.9744	1514
2026-07-10T10:21:00-04:00	19.6000	19.9731	618
2026-07-10T10:22:00-04:00	19.6100	19.9704	1333
2026-07-10T10:23:00-04:00	19.6100	19.9652	2650
2026-07-10T10:24:00-04:00	19.7250	19.9616	2407
2026-07-10T10:25:00-04:00	19.6700	19.9609	439
2026-07-10T10:26:00-04:00	19.7600	19.9594	1189
