date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-08-06	13.1000	10.8900		4035300	11.5741	11.5741	True
2026-08-07	11.2500	11.4100	4.7750	3932000	11.1805	11.3245	True
2026-08-10	11.2700	10.4800	-8.1507	3075200	10.4664	11.0488	True
2026-08-11	10.5100	10.6000	1.1450	3754400	10.3797	10.9237	True
2026-08-12	10.7000	11.0400	4.1509	4001200	10.9986	10.9511	True
2026-08-13	10.8700	11.5100	4.2572	4593200	11.1688	10.9948	True
2026-08-14	10.0600	10.9300	-5.0391	6604400	10.3926	10.9076	True
2026-08-17	10.3600	10.6600	-2.4703	4389800	11.1291	10.9499	True
2026-08-18	10.2400	10.4200	-2.2514	5034400	10.1766	10.8308	True
2026-08-19	10.3200	10.2950	-1.1996	887503	10.1703	10.8219	True
