timestamp_et	close	running_vwap	volume
2026-05-07T09:30:00-04:00	36.0911	36.1174	30210
2026-05-07T09:31:00-04:00	36.0900	36.1160	1137
2026-05-07T09:32:00-04:00	36.2950	36.1187	700
2026-05-07T09:33:00-04:00	36.1600	36.1264	1878
2026-05-07T09:34:00-04:00	36.2100	36.1298	856
2026-05-07T09:35:00-04:00	36.3100	36.1360	1144
2026-05-07T09:36:00-04:00	35.8100	36.1016	6738
2026-05-07T09:37:00-04:00	35.5120	36.0379	6362
2026-05-07T09:38:00-04:00	35.5500	35.9913	5092
2026-05-07T09:39:00-04:00	35.8200	35.9654	7076
2026-05-07T09:40:00-04:00	35.4900	35.9327	6208
2026-05-07T09:41:00-04:00	35.3500	35.9192	1827
2026-05-07T09:42:00-04:00	35.4500	35.8928	3863
2026-05-07T09:43:00-04:00	35.5200	35.8298	11063
2026-05-07T09:44:00-04:00	35.5200	35.8085	6174
2026-05-07T09:45:00-04:00	34.9700	35.7437	10670
2026-05-07T09:46:00-04:00	35.0200	35.6679	10162
2026-05-07T09:47:00-04:00	34.6900	35.6045	8731
2026-05-07T09:48:00-04:00	34.7100	35.5792	3516
2026-05-07T09:49:00-04:00	34.7850	35.5664	2038
2026-05-07T09:50:00-04:00	34.9084	35.5560	1945
2026-05-07T09:51:00-04:00	35.1300	35.5353	5578
2026-05-07T09:52:00-04:00	34.9600	35.5274	2050
2026-05-07T09:53:00-04:00	35.1300	35.5262	410
2026-05-07T09:54:00-04:00	35.1300	35.5132	3558
2026-05-07T09:55:00-04:00	35.0722	35.4463	22740
2026-05-07T09:56:00-04:00	34.9300	35.4438	702
2026-05-07T09:57:00-04:00	34.9300	35.4402	1033
2026-05-07T09:58:00-04:00	34.3100	35.3555	16443
2026-05-07T09:59:00-04:00	34.4000	35.3454	1972
2026-05-07T10:00:00-04:00	34.4000	35.3402	1029
2026-05-07T10:01:00-04:00	34.3300	35.3223	3454
2026-05-07T10:02:00-04:00	34.3700	35.3121	2227
2026-05-07T10:03:00-04:00	34.4900	35.2794	8473
2026-05-07T10:04:00-04:00	34.5900	35.2753	1148
2026-05-07T10:05:00-04:00	34.6300	35.2703	1386
2026-05-07T10:06:00-04:00	34.7500	35.2617	3094
2026-05-07T10:07:00-04:00	35.0600	35.2569	3501
2026-05-07T10:08:00-04:00	35.0200	35.2482	9989
2026-05-07T10:09:00-04:00	35.0100	35.2475	800
2026-05-07T10:10:00-04:00	35.1000	35.2462	2370
2026-05-07T10:11:00-04:00	35.1750	35.2438	4496
2026-05-07T10:12:00-04:00	35.1050	35.2418	4827
2026-05-07T10:13:00-04:00	35.0200	35.2405	1699
2026-05-07T10:14:00-04:00	35.0300	35.2318	13170
2026-05-07T10:15:00-04:00	35.0600	35.2300	2672
2026-05-07T10:16:00-04:00	34.9950	35.2202	10447
2026-05-07T10:17:00-04:00	35.0000	35.2196	477
2026-05-07T10:18:00-04:00	34.6600	35.2175	1038
2026-05-07T10:19:00-04:00	34.8200	35.2158	1071
2026-05-07T10:20:00-04:00	35.0699	35.2153	624
2026-05-07T10:21:00-04:00	35.0700	35.2146	974
2026-05-07T10:22:00-04:00	34.7000	35.2115	1675
2026-05-07T10:23:00-04:00	34.6000	35.2088	1279
2026-05-07T10:24:00-04:00	34.7150	35.2081	373
2026-05-07T10:25:00-04:00	34.6100	35.2065	753
2026-05-07T10:26:00-04:00	34.7300	35.1957	5566
2026-05-07T10:27:00-04:00	34.7350	35.1936	1291
2026-05-07T10:28:00-04:00	34.7350	35.1914	1253
2026-05-07T10:29:00-04:00	34.7400	35.1849	3604
2026-05-07T10:30:00-04:00	34.8450	35.1764	6756
2026-05-07T10:31:00-04:00	34.8990	35.1752	1165
2026-05-07T10:32:00-04:00	34.9600	35.1648	14075
2026-05-07T10:33:00-04:00	34.7500	35.1604	3770
2026-05-07T10:34:00-04:00	34.2591	35.1382	8659
2026-05-07T10:35:00-04:00	34.4200	35.1267	4613
2026-05-07T10:36:00-04:00	34.2571	35.1152	4599
2026-05-07T10:37:00-04:00	34.3550	35.1120	1308
2026-05-07T10:39:00-04:00	34.4156	35.1070	2359
2026-05-07T10:40:00-04:00	34.4950	35.1045	1238
2026-05-07T10:41:00-04:00	34.4100	35.1022	1111
2026-05-07T10:42:00-04:00	34.6725	35.0970	4013
2026-05-07T10:43:00-04:00	34.7050	35.0959	945
2026-05-07T10:44:00-04:00	34.7808	35.0948	1117
2026-05-07T10:45:00-04:00	34.7150	35.0923	2348
2026-05-07T10:46:00-04:00	34.6900	35.0859	5372
2026-05-07T10:47:00-04:00	34.8000	35.0680	21854
2026-05-07T10:48:00-04:00	34.8100	35.0657	3874
2026-05-07T10:49:00-04:00	35.4900	35.0800	32777
2026-05-07T10:50:00-04:00	35.2600	35.0876	13139
2026-05-07T10:51:00-04:00	35.3800	35.0900	3795
2026-05-07T10:52:00-04:00	35.2350	35.0924	5943
2026-05-07T10:53:00-04:00	35.2850	35.0943	3900
2026-05-07T10:54:00-04:00	35.1500	35.0953	4022
2026-05-07T10:55:00-04:00	35.2294	35.0959	3769
2026-05-07T10:56:00-04:00	35.2200	35.0962	1854
2026-05-07T10:57:00-04:00	35.2250	35.0987	6706
2026-05-07T10:58:00-04:00	35.2450	35.0993	2238
2026-05-07T10:59:00-04:00	35.4350	35.1058	10446
