date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-07-02	24.8900	24.9000		1233200	25.5511	25.5511	True
2026-07-06	25.0100	23.5700	-5.3414	848300	23.8234	24.8415	True
2026-07-07	23.1500	22.9200	-2.7577	693000	22.7370	24.3127	True
2026-07-08	22.2000	21.0000	-8.3770	1288400	21.5933	23.4322	True
2026-07-09	21.2100	20.5800	-2.0000	1008300	20.7474	22.9097	True
2026-07-10	20.4800	19.8900	-3.3528	764700	20.0153	22.5443	True
2026-07-13	20.1200	19.1300	-3.8210	1116800	19.2859	22.0072	True
2026-07-14	19.4500	21.2600	11.1343	1565200	21.1422	21.8437	True
2026-07-15	21.1000	19.2700	-9.3603	782300	19.8426	21.6922	True
2026-07-16	19.0500	18.2600	-5.2413	750944	17.9553	21.3817	True
