timestamp_et	close	running_vwap	volume
2026-05-29T09:30:00-04:00	30.7900	31.0333	86464
2026-05-29T09:31:00-04:00	30.2500	30.7518	49821
2026-05-29T09:32:00-04:00	30.4300	30.7409	3601
2026-05-29T09:33:00-04:00	30.2550	30.7180	6656
2026-05-29T09:34:00-04:00	29.3800	30.4924	36310
2026-05-29T09:35:00-04:00	29.2900	30.4028	14674
2026-05-29T09:36:00-04:00	29.2800	30.3447	10849
2026-05-29T09:37:00-04:00	28.7019	30.2185	19363
2026-05-29T09:38:00-04:00	28.7650	30.1441	12405
2026-05-29T09:39:00-04:00	28.4000	30.0707	11256
2026-05-29T09:40:00-04:00	28.5950	29.9459	22007
2026-05-29T09:41:00-04:00	28.2700	29.7981	27624
2026-05-29T09:42:00-04:00	28.4650	29.7541	10863
2026-05-29T09:43:00-04:00	28.3650	29.7248	7031
2026-05-29T09:44:00-04:00	28.1450	29.5823	32833
2026-05-29T09:45:00-04:00	28.3850	29.5179	19100
2026-05-29T09:46:00-04:00	28.6000	29.4664	19946
2026-05-29T09:47:00-04:00	28.7400	29.4440	11745
2026-05-29T09:48:00-04:00	28.9300	29.4321	8275
2026-05-29T09:49:00-04:00	28.8700	29.4247	5460
2026-05-29T09:50:00-04:00	28.8350	29.4145	7723
2026-05-29T09:51:00-04:00	28.8050	29.4049	7085
2026-05-29T09:52:00-04:00	28.9000	29.3930	9674
2026-05-29T09:53:00-04:00	28.9000	29.3844	8222
2026-05-29T09:54:00-04:00	28.8057	29.3666	14956
2026-05-29T09:55:00-04:00	28.8300	29.3582	8844
2026-05-29T09:56:00-04:00	28.9857	29.3516	6332
2026-05-29T09:57:00-04:00	28.8300	29.3412	9973
2026-05-29T09:58:00-04:00	28.8350	29.3395	1776
2026-05-29T09:59:00-04:00	28.8750	29.3367	2964
2026-05-29T10:00:00-04:00	28.9350	29.3327	5045
2026-05-29T10:01:00-04:00	28.8000	29.3272	5409
2026-05-29T10:02:00-04:00	28.5550	29.3116	12032
2026-05-29T10:03:00-04:00	28.8000	29.3007	10400
2026-05-29T10:04:00-04:00	28.5900	29.2906	8104
2026-05-29T10:05:00-04:00	28.6300	29.2802	8718
2026-05-29T10:06:00-04:00	28.5300	29.2689	8369
2026-05-29T10:07:00-04:00	28.5200	29.2655	2505
2026-05-29T10:08:00-04:00	28.2799	29.2416	14614
2026-05-29T10:09:00-04:00	28.1950	29.2249	9231
2026-05-29T10:10:00-04:00	28.2700	29.2115	8604
2026-05-29T10:11:00-04:00	28.1501	29.2035	4582
2026-05-29T10:12:00-04:00	28.2400	29.1937	6050
2026-05-29T10:13:00-04:00	28.3300	29.1854	5773
2026-05-29T10:14:00-04:00	28.2200	29.1772	5333
2026-05-29T10:15:00-04:00	28.2100	29.1665	6730
2026-05-29T10:16:00-04:00	28.0700	29.1609	3321
2026-05-29T10:17:00-04:00	27.9200	29.1115	26409
2026-05-29T10:18:00-04:00	27.9200	29.0887	12361
2026-05-29T10:19:00-04:00	28.0500	29.0666	13987
2026-05-29T10:20:00-04:00	28.1400	29.0616	3428
2026-05-29T10:21:00-04:00	28.1400	29.0563	4007
2026-05-29T10:22:00-04:00	28.3450	29.0519	3674
2026-05-29T10:23:00-04:00	28.2900	29.0488	3014
2026-05-29T10:24:00-04:00	28.3350	29.0462	2431
2026-05-29T10:25:00-04:00	28.5500	29.0429	4020
2026-05-29T10:26:00-04:00	28.4300	29.0402	3292
2026-05-29T10:27:00-04:00	28.3600	29.0345	5848
2026-05-29T10:28:00-04:00	28.5399	29.0335	1304
2026-05-29T10:29:00-04:00	28.6400	29.0288	7113
2026-05-29T10:30:00-04:00	28.7050	29.0257	7150
2026-05-29T10:31:00-04:00	28.6114	29.0242	3133
2026-05-29T10:32:00-04:00	28.7400	29.0196	10137
2026-05-29T10:33:00-04:00	28.7900	29.0171	6977
2026-05-29T10:34:00-04:00	28.9050	29.0164	7177
2026-05-29T10:35:00-04:00	28.7600	29.0156	3541
2026-05-29T10:36:00-04:00	28.7900	29.0148	2430
2026-05-29T10:37:00-04:00	28.9000	29.0142	3384
2026-05-29T10:38:00-04:00	28.8950	29.0140	1668
2026-05-29T10:39:00-04:00	28.8950	29.0135	3654
2026-05-29T10:40:00-04:00	28.9550	29.0133	2022
2026-05-29T10:41:00-04:00	28.8601	29.0131	1657
2026-05-29T10:42:00-04:00	29.0899	29.0132	7374
2026-05-29T10:43:00-04:00	29.0275	29.0131	3606
2026-05-29T10:44:00-04:00	28.9500	29.0131	1871
2026-05-29T10:45:00-04:00	28.9625	29.0129	2552
2026-05-29T10:46:00-04:00	28.8425	29.0099	12789
2026-05-29T10:47:00-04:00	29.0100	29.0097	2057
2026-05-29T10:48:00-04:00	28.9500	29.0096	2270
2026-05-29T10:49:00-04:00	28.9000	29.0094	1773
2026-05-29T10:50:00-04:00	28.9800	29.0089	4157
2026-05-29T10:51:00-04:00	29.0700	29.0094	11146
2026-05-29T10:52:00-04:00	29.0500	29.0094	1024
2026-05-29T10:53:00-04:00	29.4200	29.0138	13395
2026-05-29T10:54:00-04:00	29.5850	29.0179	7135
2026-05-29T10:55:00-04:00	29.4714	29.0201	3548
2026-05-29T10:56:00-04:00	29.7600	29.0223	2577
2026-05-29T10:57:00-04:00	29.8500	29.0455	25982
2026-05-29T10:58:00-04:00	29.8250	29.0519	6703
2026-05-29T10:59:00-04:00	29.9236	29.0564	4853
