date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-04-20	35.6900	38.4700		1638500	37.3355	37.3355	True
2026-04-21	39.2800	41.3500	7.4864	3557500	41.9761	40.5834	True
2026-04-22	42.2900	43.4500	5.0786	2637100	41.7928	40.9569	True
2026-04-23	43.0600	35.7100	-17.8136	4618400	36.3924	39.1930	True
2026-04-24	35.8000	31.0600	-13.0216	3648700	32.6430	37.6763	True
2026-04-27	31.1400	32.5800	4.8938	1963700	32.2909	37.0831	True
2026-04-28	31.8200	31.9300	-1.9951	1368900	31.3034	36.7144	True
2026-04-29	31.5700	29.2400	-8.4247	1741400	29.0933	35.8139	True
2026-04-30	30.5000	33.1600	13.4063	1974900	33.0546	35.2185	True
2026-05-01	33.4100	32.2000	-2.8951	945932	31.7852	35.0993	True
